wkn,name,instrument_id
A1G6TV,EUROPEAN UNION,55856
A1G6UV,REP OF AUSTRIA,47381
A1G6UW,FINNISH GOV'T,45860
A1G866,TLSNSS 3 09/07/27,44693
A1G88T,NESNVX 1 3/4 09/12/22,55982
A1G90N,BHP 3 1/4 09/24/27,47654
A1G9ZY,OMV AG 27.09.2022,54917
A1G9ZZ,OMVAV 3 1/2 09/27/27,49973
A1GLBM,RAGB 3.65 04/20/22,52421
A1GMH7,FRTR 1.85 07/25/27,52985
A1GNNU,SPGB 5.9 07/30/26,47639
A1GNQ0,ENGIE 11/2111 MTN,1660494
A1GPH2,HSEGR 6 1/8 04/41,58673
A1GPJA,RESEAU FERRE FRA,48002
A1GQ5K,INVESTOR AB,52775
A1GVVF,EU 3 09/04/26,44840
A1GWA1,OBND 3 1/2 10/19/26,44867
A1GZNB,BGB 4 1/4 09/28/22,54065
A1GZRP,RAGB 3.8 01/26/62,60167
A1HAZX,POLEN 12/24 MTN,49640
A1HBER,KAERTN 3 1/4 10/24/22,182220
A1HBMW,DEUTSCHE TEL FIN 24.10.2024,52916
A1HBXS,EUROPEAN UNION 04.11.2027,55961
A1HCMU,CARLB 2 5/8 11/15/22,44642
A1HCNL,DBHNGR 2 02/20/23,56786
A1HCNS,LXSGR 2 5/8 11/21/22,55298
A1HCPB,HANRUE 5 06/30/43,56435
A1HD4R,T 3.55 12/17/32,53177
A1HDAZ,MDGH-GMTN 12/23 MTN REGS,1396799
A1HE2G,BMW 2 3/8 01/24/23,59588
A1HE8G,AXASA 5 1/8 07/04/43,44786
A1HFAS,ABIBB 3 1/4 01/24/33,50765
A1HFHQ,SPGB 5.4 01/31/23,49145
A1HFHS,HERIM 5.2 01/29/28,308314
A1HFHT,EDF 5 3/8 12/29/49,51335
A1HG4S,T 2 1/2 03/15/23,56282
A1HG88,ERDLAG 2 3/4 03/20/28,55034
A1HH3K,FRTR 3 1/4 05/25/45,57476
A1HH4G,ELIASO 3 1/4 04/04/28,43619
A1HH4H,ELIASO 3 1/2 04/04/33,55100
A1HHG1,IRISH 3.9 03/20/23,48581
A1HHN7,VW 3.3 03/22/33,57776
A1HJBY,GASSM 3 7/8 04/11/22,49001
A1HK7U,SPGB 4.4 10/31/23,46448
A1HKBE,BHP 3 1/8 04/29/33,44729
A1HKEB,MSFT 2 5/8 05/02/33,47525
A1HKUP,PGB 5.65 02/15/24,46463
A1HL0Q,UNIBAIL-RODAMCO,53612
A1HL4H,DONG A/S,58556
A1HL54,ABESM 3 3/4 06/20/23,43466
A1HLB7,RBOSGR 2 5/8 05/24/28,52106
A1HLGM,GECINA 13-23 MTN,1531678
A1HLGN,RBOSGR 2.979 05/27/33,51173
A1HLS8,CEZCP 3 06/05/28,54722
A1HLS9,ADPFP 2 3/4 06/05/28,52004
A1HLVB,PM 3 1/8 06/03/33,52613
A1HMB7,ASFINAG,56204
A1HMV0,BACARDI 13/23,1484634
A1HNA3,LGB 2 1/8 07/10/23,51431
A1HQ0J,BELGIQUE 13-45 71,43997
A1HR28,RWE FIN. 13/24 MTN,55988
A1HR3S,ZAPADOSL.ENERG. 13/23 MTN,1614633
A1HR6Q,SPANIEN 13-44,59561
A1HRJ3,EIB EUR.INV.BK 13/33 MTN,1424970
A1HRVL,VIENNA INS.GRP 13-43 FLR,58850
A1HSC6,OEBB INFRAST 13/33 MTN,44498
A1HSGT,COFP 4.87 01/31/49,44399
A1HSNQ,INTESA SAN. 13/23 MTN,1614636
A1HTSL,RFLBNI 5 7/8 11/27/23,77433
A1PGWA,DAIGR 2 3/8 09/12/22,46934
A1PGZ8,K+S AG,55838
A1R040,DEUTSCHE POST MTN.13/23,50495
A1R069,DAIGR 2 3/8 03/08/23,46238
A1R06C,PBBGR 2 3/8 05/29/28,46943
A1R08J,BASF MTN 13/33,1368276
A1R09H,TIMELESS HOM ANL 13/23,1660470
A1R0RZ,EKOSEM-AGRAR AG 12/22,1503223
A1R0XG,BASGR 2 12/05/22,44702
A1RE1Q,ALLIANZ SE 17.10.2042,55202
A1RE1W,DBOERS 2 3/8 10/05/22,52082
A1RQCG,HESSEN SCHA.15/22,76304
A1TNA3,RICKMERS HLD,52352
A1TNDK,AARB 7 5/8 11/29/49,59462
A1UDV4,DT 3 1/4 01/17/28,51611
A1UDWN,SIEGR 2 7/8 03/10/28,52949
A1V5LC,MAIRE TECNIMONT 18/24,1424979
A1VCZQ,VW 5 1/8 09/04/49,47414
A1VDD4,NOVO BANCO S.A. 13/48 ZO,1444494
A1VEQK,NOVO BANCO S.A. 14/49 ZO,1444497
A1VEWL,NOVO BANCO S.A. 14/49 ZO,1444500
A1VEYZ,NOVO BANCO S.A. 14/51 ZO,1444503
A1VFAX,NOVO BANCO S.A. 14/48 ZO,1444509
A1VFBS,NOVO BANCO S.A. 14/52 ZO,1341138
A1VFCM,NOVO BANCO S.A. 14/46 ZO,1444512
A1VFHT,PM 2 7/8 05/14/29,42599
A1VG99,MMM 1 1/2 11/09/26,54212
A1VGAW,SOAF 3 3/4 07/24/26,55736
A1VHBE,WAG 2 1/8 11/20/26,52256
A1VJ02,BGARIA 2 03/26/22,98646
A1VJ03,BGARIA 2 5/8 03/26/27,98991
A1VJ04,BGARIA 3 1/8 03/26/35,99069
A1VQC5,GS 1 5/8 07/27/26,306727
A1VQCB,SPGB 1.3 10/31/26,306733
A1VQCC,CYPRUS 3 3/4 07/26/23,307078
A1VQDB,TEVA 1 5/8 10/15/28,306787
A1YC03,BASGR 2 1/2 01/22/24,48257
A1YCQ2,ALLIANZ SE MTN 13 UNBEFRISTET,52625
A1YCQ8,DT.BILDUNG STUD ANL13/23,1424367
A1Z043,BMY 1 3/4 05/15/35,98940
A1Z04G,CYPRUS 3 7/8 05/06/22,99027
A1Z0AJ,PEMEX 2 3/4 04/21/27,98673
A1Z0J8,GIS 1 1/2 04/27/27,99075
A1Z0N6,REDEXS 1 7/8 04/27/27,98733
A1Z0Q3,GASSM 3 3/8 12/29/49,98670
A1Z0S9,ERFFP 4 7/8 12/29/49,98976
A1Z0TR,BHP 0 3/4 10/28/22,450732
A1Z0TS,BHP 1 1/2 04/29/30,99864
A1Z144,GE 1 7/8 05/28/27,99195
A1Z14C,MCD 1 7/8 05/26/27,99171
A1Z14Q,MLFP 1 1/8 05/28/22,99096
A1Z14R,MLFP 1 3/4 05/28/27,98949
A1Z16D,ITW 2 1/8 05/22/30,99030
A1Z1QH,MMM 1 3/4 05/15/30,99090
A1Z2AC,ESBIRE 2 1/8 06/08/27,99162
A1Z2EN,LLY 1 5/8 06/02/26,99153
A1Z2EP,LLY 2 1/8 06/03/30,99189
A1Z2G1,TENN 1 3/4 06/04/27,99159
A1Z2GH,RENAUL 1 1/4 06/08/22,98826
A1Z2GT,BRF 15/22 REGS,1614642
A1Z3D2,RAGB 1.2 10/20/25,182178
A1Z4M3,GOLDM.S.GRP 15/23 MTN,1251390
A1Z4NV,SOFTBANK GROUP 15/22,1424973
A1Z4NX,SOFTBK 5 1/4 07/30/27,182181
A1Z4SN,INDON 3 3/8 07/30/25,182250
A1Z55X,HNDA 1 3/8 11/10/22,182199
A1Z6C0,JABHOL 2 1/8 09/16/22,182280
A1Z6CJ,POLAND 1 1/2 09/09/25,182106
A1Z6K2,ASFING 1 1/2 09/15/30,182292
A1Z6ZR,OMVAV 6 1/4 12/29/49,187113
A1Z7BW,HSBC 6 12/29/49,182160
A1Z850,BHP 5 5/8 10/22/79,182130
A1Z9K8,ROMANI 2 3/4 10/29/25,182247
A1Z9LA,ROMANI 3 7/8 10/29/35,182262
A1Z9WX,CCL 1 7/8 11/07/22,450690
A1ZAT0,MSFT 3 1/8 12/06/28,44723
A1ZB2L,IRISH 3.4 03/18/24,49586
A1ZB5H,PETBRA 4 3/4 01/14/25,53471
A1ZB64,BMW 2 5/8 01/17/24,58568
A1ZC60,FREGR 4 02/01/24,47363
A1ZC7L,ORAFP 5 1/4 12/29/49,45677
A1ZCEM,SNAM 14/24 MTN,1660533
A1ZCLA,EDF 5 01/22/49,59435
A1ZCSB,STICHT.AK RABOBK 14/UND.,1251384
A1ZD0H,COFP 3.248 03/07/24,59390
A1ZDEB,AUSNET SVCS H.P.14/24 MTN,1508057
A1ZE21,VW 4 5/8 03/24/49,44810
A1ZEDY,DSM 2 3/8 04/03/24,47999
A1ZEG3,BATSLN 3 1/8 03/06/29,53960
A1ZEN0,LLOYDS 6 3/8 06/27/49,52016
A1ZERW,NOVO BANCO S.A. 14/51 ZO,1444506
A1ZFFM,TELEFO 5 7/8 03/31/49,60107
A1ZFGC,AIRFP 2 3/8 04/02/24,50096
A1ZFGF,ABIBB 2.7 03/31/26,57692
A1ZFXC,MEX 3 5/8 04/09/29,47375
A1ZFXD,ELIASO 3 04/07/29,48479
A1ZFYT,WMT 1.9 04/08/22,44078
A1ZG0M,ROMANI 3 5/8 04/24/24,56996
A1ZGJV,EFFP 2 3/8 04/09/24,57530
A1ZGRG,TURKEY 4 1/8 04/11/23,46397
A1ZGV3,PET. MEX. 14/26MTN REGS,1584285
A1ZHQ4,CCE 2 3/4 05/06/26,56651
A1ZHTE,GEDISC 2 7/8 05/07/29,57548
A1ZJ45,CROATI 3 7/8 05/30/22,48890
A1ZJ47,GSZFP 3 7/8 06/02/49,47810
A1ZJ9E,ENBW 2 1/2 06/04/26,59501
A1ZJ9F,GS 2 7/8 06/03/26,56882
A1ZJDT,GSZFP 2 3/8 05/19/26,50891
A1ZJJH,DGELN 2 3/8 05/20/26,51785
A1ZJJS,LINGR 1 7/8 05/22/24,50486
A1ZJKM,AXA 14/UND. FLR MTN,1565892
A1ZJZL,OBND 2 1/4 05/28/29,52364
A1ZK61,SWFP 2 1/2 06/24/26,46412
A1ZKLT,T 3 3/8 03/15/34,56645
A1ZKPV,DLNA 4 3/8 06/29/49,48368
A1ZKVL,USIMIT 5 3/4 06/30/49,308323
A1ZKVS,ETISLT 2 3/4 06/18/26,56021
A1ZKXZ,EDF 2 3/4 06/20/29,54446
A1ZKZJ,KAERTN 3 06/25/26,56516
A1ZL26,FIAT 4 3/4 07/15/22,46118
A1ZL2H,NNGRNV 4 1/2 07/15/49,43367
A1ZLUN,VONOVIA FINANCE 14/22 MTN,685782
A1ZM0T,COFP 2.798 08/05/26,46859
A1ZMFS,NETGAS 3 1/2 07/28/26,45584
A1ZN0T,BMW 1 1/4 09/05/22,56813
A1ZN73,EIB EUR.INV.BK 14/26 MTN,1531708
A1ZN7D,EIB EUR.INV.BK 14/45 MTN,1531705
A1ZPB6,SANFP 1 3/4 09/10/26,60317
A1ZPDR,PGB 3 7/8 02/15/30,49058
A1ZPWW,HSBC 5 1/4 12/29/49,306730
A1ZPYQ,TOTAL 2 1/8 09/18/29,47066
A1ZQ2W,MRK 1 7/8 10/15/26,58424
A1ZQ2X,MRK 2 1/2 10/15/34,56321
A1ZQ4H,TELEFO 2.932 10/17/29,51065
A1ZQ90,ATRIUM EUROP.REAL E.14/22,1483617
A1ZQDF,BPLN 1.526 09/26/22,52697
A1ZQDG,BPLN 2.213 09/25/26,47933
A1ZQNJ,ORAFP 5 10/29/49,52829
A1ZQNR,GS 2 1/8 09/30/24,50210
A1ZQNX,EDF 2 5/8 10/09/34,54359
A1ZR51,RDSALN 1 5/8 01/20/27,47657
A1ZR62,RDSALN 1 04/06/22,50960
A1ZR7B,IRISH 2.4 05/15/30,53123
A1ZR8M,AXA 14/UND. FLR MTN,1565895
A1ZRKZ,AIRFP 2 1/8 10/29/29,50747
A1ZRL7,ROMANI 2 7/8 10/28/24,53342
A1ZRPX,LITHUN 2 1/8 10/29/26,59693
A1ZS2K,VZ 2 5/8 12/01/31,48272
A1ZS7Z,REPSM 2 1/4 12/10/26,50348
A1ZSAC,BAYNGR 1 1/4 11/13/23,51911
A1ZSF1,GASSM 4 1/8 11/30/49,54623
A1ZSF3,BGGRP 2 1/4 11/21/29,57107
A1ZSFZ,CNPFP 4 11/29/49,52823
A1ZSQQ,ASSICURAZ.GEN.14/UND. FLR,1251387
A1ZTAF,GEDISC 1 3/4 12/04/26,51725
A1ZTGE,CASINO 14/25 MTN,1531681
A1ZTKT,VLVY 4.85 03/10/78,59264
A1ZTX0,LAMON 5.05 12/29/49,52700
A1ZU1N,PORTUGAL 15-45,59939
A1ZU78,STATE GR.E.DE.(14) 15/27,45359
A1ZUS5,IRISH 0.8 03/15/22,53942
A1ZUTM,VW 1 5/8 01/16/30,42584
A1ZUTN,VW 0 7/8 01/16/23,55493
A1ZUTY,BMW 1 01/21/25,55190
A1ZUZV,SLOVGB 1 3/8 01/21/27,60206
A1ZVCP,SPANIEN 15-25,51206
A1ZVMR,ACHMEA 15/UND. FLR MTN,60296
A1ZVT5,WENDEL S.A. 15-27,51620
A1ZVUJ,IRLAND 2045,58775
A1ZVUK,AIR PROD. CHEM. 15/25,52943
A1ZVUL,HEATHR.FUND. 15/30 MTN,56576
A1ZW6G,AUSNET SVCS H.P.15/27 MTN,47102
A1ZW8B,TELIASONERA AB 15/35 MTN,50318
A1ZWX5,BELGIQUE 15/31 75,53045
A1ZWYJ,BP CAPITAL MKTS 15/23 MTN,52547
A1ZWYK,BP CAPITAL MKTS 15/27 MTN,50777
A1ZWYZ,VIGAV 3 3/4 03/02/46,268614
A1ZWZM,STATOIL ASA 15/27 MTN,58832
A1ZWZN,STATOIL ASA 15/35 MTN,56675
A1ZX0Q,KO 1 1/8 03/09/27,98973
A1ZX0R,KO 1 5/8 03/09/35,98859
A1ZX0S,MEX 1 5/8 03/06/24,98775
A1ZX0T,MEX 3 03/06/45,271053
A1ZX38,DLPH 1 1/2 03/10/25,98862
A1ZX3B,MCO 1 3/4 03/09/27,98778
A1ZX6Y,SYNNVX 1 1/4 09/10/27,98913
A1ZXGN,ROCHE FIN.EUROPE 15/25MTN,56819
A1ZXH7,TOTAL 15/UND. FLR MTN,58355
A1ZXQJ,PRICELINE GRP 15/27,46547
A1ZXS7,MONDELEZ INTL 15/27,49457
A1ZXS8,MONDELEZ INTL 15/35,45704
A1ZY4L,REPSM 4 1/2 03/25/75,99009
A1ZY98,ANNGR 1 1/2 03/31/25,98619
A1ZY9H,KERFP 0 7/8 03/28/22,99105
A1ZYC8,CROATI 3 03/11/25,99018
A1ZYDD,GSZFP 1 1/2 03/13/35,98697
A1ZYE9,PPG 1.4 03/13/27,98919
A1ZYEZ,BRK 1 5/8 03/16/35,98802
A1ZYF7,BRK 1 1/8 03/16/27,98868
A1ZYJF,KMI 2 1/4 03/16/27,98889
A1ZYK1,GLENLN 1 3/4 03/17/25,98937
A1ZYK4,BATSLN 1 1/4 03/13/27,98718
A1ZYK5,BATSLN 2 03/13/45,98886
A1ZYLC,ENGSM 1 03/25/23,98757
A1ZYTE,VATFAL 3 03/19/77,98706
A1ZYTJ,VW 2 1/2 12/29/49,98766
A1ZYTK,VW 3 1/2 12/29/49,98982
A1ZYTP,APAAU 2 03/22/27,98904
A1ZYTZ,STATK 1 1/2 03/26/30,98898
A1ZYUH,UNIPOL GRUPPO 15/25 MTN,1614639
A1ZYWA,CCE 1 7/8 03/18/30,98850
A1ZZ01,BMW 0 5/8 04/20/22,99072
A1ZZ02,BMW 1 04/20/27,98634
A1ZZ0R,ULFP 1 3/8 04/15/30,98997
A1ZZ0U,MEX 4 03/15/15,98625
A1ZZ92,ABIBB 1 1/2 04/18/30,98880
A1ZZAH,SEVFP 2 1/2 12/29/49,98796
A1ZZHM,TEVA 1 7/8 03/31/27,98760
A1ZZTE,VIEFP 1.59 01/10/28,98883
A254NA,PREOS GLB.OFF.RE. WA19/24,1558698
A254P2,PEACH PTY FI REG.S 19/23,1660554
A254P5,LEG IMMOBILIEN MTN 19/27,1584243
A254P6,LEG IMMOBILIEN MTN 19/34,1584246
A254QS,E.ON SE MTN 20/30,1303966
A254RV,PUBLITY AG ANL.20/25,1434268
A254SE,TECHEM VWG.675 20/25REG.S,1546233
A254UR,KARLSBERG BR.ITV 20/25,1238053
A254YS,ACCENTRO R.EST.ANL.20/23,1251345
A255C2,DT. BAHN FIN. 19/UNBEFR.,1341177
A255C3,DT. BAHN FIN. 19/UNBEFR.,1660557
A255C9,BAYER AG 2019/2079,1341189
A255D0,ERWE IMMOB.ANL 19/23,1558701
A255DV,FRESE.MED.CARE MTN 19/26,1660569
A255DW,FRESE.MED.CARE MTN 19/29,1303960
A280F4,TEV.P.F.N.II. 19/25,1256892
A280PQ,STON.PUB.19 20/25 FLR,1453167
A280TP,PROSUS 20/28 MTN REGS,1508093
A280V1,ADLER GROUP S.A. 20/25,1558815
A280VZ,PHOENIX PIB 20/25,1256895
A2812L,MONDELEZ INT 20/29,1256937
A28161,REGIS ACORES 20/26,1508051
A281A6,BMW FINANCE 20/22 FLR MTN,1271114
A281UC,OMV AG 20/UND FLR,1256901
A281UD,OMV AG 20/UND FLR,1256904
A281XY,INTESA SAN. 20/UND.FLR,1614759
A2821T,PPF TELECOM 20/27 MTN,1256940
A28296,MEDTR.GLB HD 20/50,1546242
A282A7,KON.FRIES.C.20/UND.FLR,1256916
A282B6,ARGENTINA 20/29,1231587
A282BR,RYANAIR 20/25 MTN,1256907
A282EE,ERG 20/27 MTN,1614765
A282K8,CNAC FIN. HK 20/24,1531762
A282LC,VMED 02 UK I 20/31 REGS,1256919
A282LM,NISSAN MOTOR 20/23 REGS,1256910
A282LP,NISSAN MOTOR 20/28 REGS,1256913
A282QP,MEXIKO 20/27 MTN,1259229
A282SE,SPCM 20/26 REGS,1256925
A282SR,UNIPOL GRUP. 20/30 MTN,1614768
A282U1,VW INTL.FIN 20/28 MTN,1256931
A282U2,VW INTL.FIN 20/32 MTN,1256934
A282UX,SPCM 20/29 REGS,1256928
A2832F,SLOWENIEN 20/50,1368273
A2832G,GAZ FINANCE 20/UND.FLR,1303978
A2832Q,CELLNEX TEL. 20/30 MTN,1259253
A2832U,VEOLIA ENV. 20/UND. FLR,1256880
A2832W,ROLLS-ROYCE 20/26MTN REGS,1256952
A28357,ADLER GROUP 20/26,1558824
A28385,EU 20/30 MTN,1271024
A28386,EU 20/40 MTN,1271027
A2838H,CMA CGM 20/26 REGS,1271117
A283CQ,DAV.CAMP-MIL 20/27,1614771
A283E0,OCI 20/25 REGS,1256946
A283E4,GLB SWITCH F 20/30,1614777
A283FJ,MOL NYRT. 20/27,1259244
A283G1,PEPSICO 20/50,1256949
A283HB,VOLVO CAR 20/27 MTN,1256943
A283KL,PIERER IND. 20/28,1435009
A283PX,EUTELSAT 20/28,1259181
A283PY,INMOBIL.COL. 20/28 MTN,1271021
A283RM,H.LUNDBECK 20/27 MTN,1259247
A283SA,ORANGE 20/UND. FLR MTN,1256877
A283SB,IMMOFINANZ 20/27,1259250
A283W1,MEDIA+GAMES 20/24 FLR,1546185
A283WZ,AMS 20/27 CV,1434271
A2848N,UNGARN 20/50,1303987
A2848P,UNGARN 20/30,1303984
A284CZ,CA IMMO 20/25,1434778
A284EX,DRAX FINCO 20/25 REGS,1271120
A284TR,SELECTA GRP 20/26 REGS,1453173
A284TS,SELECTA GRP 20/26 REGS,1396862
A2852B,HERA 20/30 MTN,1614783
A2852W,CNP ASSURANC 20/28FLR MTN,1341123
A2859N,POSTE ITAL 20/24 MTN,1660584
A2859P,POSTE ITAL 20/28 MTN,1660587
A285BS,RENAULT SA 20/26 MTN,1368255
A285E2,LOUIS DREYF. 20/25,1368357
A285P3,CARNIVAL CRP 20/26 REGS,1368360
A285PC,NESTLE F.I. 20/40 MTN,1558827
A285PH,ENGIE 20/UND. FLR,1303933
A285PM,METSO OUTOTEC 20/28 MTN,1303996
A285T7,AUDAX RENOVA 20/27,1483572
A285V0,RUMAENIEN 20/40 MTN REGS,1434781
A285V5,AERODI ROMA 20/29,1614780
A285VY,RUMAENIEN 20/29 MTN REGS,1303990
A285WB,LENZING 20/UND. FLR,1303981
A285YC,COCA-C.EU.P. 20/28,1558830
A285YE,STORA ENSO 20/30 MTN,1304002
A285ZJ,COTE IVOIRE 20/32 REGS,1341192
A286DY,SAMHALLSBYG. 20/UND. FLR,1660590
A286PM,AROUNDTOWN 20/26 MTN,1435732
A286PQ,MONTENEGRO 20/27 REGS,1341198
A286Y9,"CASINO,GUICH 20/26 REGS",1368363
A28708,AGRI RESOURC 21/26,1424370
A28717,VONOVIA FIN 21/41 MTN,1614561
A2871F,VERISURE HDG 21/27 REGS,1546245
A2873D,MEXIKO 21/51,1368405
A2875F,CPI PROP.GRP 21/31 MTN,1368408
A2875M,TOTAL S.E. 21/UND.FLR MTN,1368411
A2875N,TOTAL S.E. 21/UND.FLR MTN,1368414
A28760,CHILE 21/51,1368417
A287DG,BMW FIN. 21/33 MTN,1368372
A287HF,INDONESIA 21/33,1368369
A287LA,SPANIEN 21/24,1368237
A287MT,ADLER GROUP 21/29,1558836
A287MU,ADLER GROUP 21/26,1558833
A287NY,MEXIKO 21/33,1368402
A287R6,HOLCIM F.LUX 21/33 MTN,1368396
A287RB,"BENIN, REP. 21/52 REGS",1368390
A287S5,UNICREDIT 21/26 MTN,1614789
A287S6,UNICREDIT 21/31 MTN,1614786
A287SB,CEB 21/31 MTN,1368393
A287SU,"BENIN, REP. 21/32 REGS",1368366
A287SY,WINTERSHALL 21/UND FLR,1368387
A287SZ,WINTERSHALL 21/UND FLR,1368384
A287UC,S IMMO AG 21/28 MTN 1,1368219
A287WB,WIZZ AIR FIN 21/24 MTN,1368399
A287WF,SPANIEN 21/31,1368240
A287XK,ABERTIS INF. 21/UND. FLR,1368378
A288D5,GOLDM.S.GRP 21/28 MTN,1546248
A288D8,INEOS QUAT.F 21/26 REGS,1368420
A288E1,CAB 21/28 REGS,1558839
A288F5,HEIMST.BOST. 21/UND. FLR,1584309
A288GU,EDP-ENERGIAS 21/81 FLR,1368270
A288H9,GRIECHENLAND 21/31,1368261
A288HK,TRAFIGURA F. 21/26 MTN,1368423
A289EV,ZF FINANCE GMBH MTN 20/28,1256922
A289FK,ALLIANZ SE SUB.20/UNBEFR.,1303918
A289PZ,EYEMAXX R.EST.AG 20/25,1573743
A289Q4,FRESENIUS SE MTN 20/26,1453170
A289Q5,FRESENIUS SE MTN 20/33,1434775
A289Q8,ADIDAS AG ANL 20/28,1614774
A289Q9,SCHAEFFLER MTN 20/25,1256871
A289QB,MTU AERO ENG. ANL 20/25,1424997
A289QC,MOMOX HLDG G FLN20/25,1453137
A289QF,BAYER AG 20/27,1453164
A289QG,BAYER AG 20/30,1396850
A289QM,MERCK KGAA SUB.ANL.20/80,1256898
A289QR,DAIMLER AG.MTN 20/30,1614564
A289QY,KION GRP MTN 20/25,1259241
A289XL,E.ON SE MTN 20/28,1660575
A289XM,E.ON SE MTN 20/31,1531756
A289YC,PANDION AG IHS 21/26,1368228
A28R3E,INDONESIA 20/27,1434769
A28R5B,BCO SANTAND. 20/UND. FLR,1660572
A28R5C,CA ITALIA 20/28 MTN,1614621
A28R5P,BBVA 20/30 FLR MTN,1584306
A28R5Q,AIR FRAN.KLM 20/25,1341120
A28R7A,ALTICE FIN. 20/28 REGS,1614735
A28S0H,GRIECHENLAND 20/35,1271036
A28S0Q,CA IMMO 20/27,1424991
A28SC9,MEXIKO 20/30 MTN,1259223
A28SG2,GOLDM.S.GRP 20/30 MTN,1251426
A28SU2,STENA INTER. 20/25 REGS,1368324
A28SU5,UKRAINE 20/30 REGS,1558818
A28SVH,RUMAENIEN 20/32 MTN REGS,1434772
A28SVK,RUMAENIEN 20/50 MTN REGS,1259226
A28SW1,MOWI 20/25 FLR,1259187
A28SYB,SAMHALLSBYG. 20/UND. FLR,1660551
A28T1Y,DOW CHEMICAL 20/27,1368327
A28T7R,GM FINANCIAL 20/26 MTN,1368330
A28TAL,PORR 20/UND. FLR,1271108
A28TG4,ZIGGO BOND 20/30 REGS,1546236
A28TQE,ALPHA BANK 20/30 FLR MTN,1303969
A28TQQ,SARENS FIN. 20/27,1368225
A28TT3,BRIT.TELECOM 20/80 FLR,1614738
A28TUU,PIRAEUS BANK 20/30 FLRMTN,1303972
A28V34,GAZ FINANCE 20/25 MTN,1483638
A28VAL,GOLDM.S.GRP 20/25 MTN,1251429
A28VCV,ALTICE FR.H. 20/28 REGS,1484646
A28VL5,ANHEU.-BUSCH 20/40 MTN,1531645
A28VQ5,APRR 20/27 MTN,1558719
A28VXK,GRENKE FIN. 20/25 MTN,1233748
A28W88,EUROFIN.SCIF 20/26,1368333
A28X5F,NORDMAZEDON. 20/26 REGS,1614747
A28X66,ARGENTINA 20/35,1231575
A28X6M,ARGENTINIEN 20/30,1231572
A28X78,AIRBUS SE 20/40 MTN,1368336
A28XCS,TOTAL CA.INT 20/40 MTN,1453161
A28XFU,ENI 20/26 MTN,1614741
A28XTF,INTESA SANP. 20/25 MTN,1614744
A28XVJ,ABN AMRO BK 20/25 MTN,1251432
A28XZ9,WIENERBERGER 20/25,1424358
A28Y0X,BP CAP.MKTS 20/UND FLR,1508087
A28Y0Y,BP CAP.MKTS 20/UND FLR,1368342
A28Y4M,EIB 20/35 MTN,1531759
A28Y5V,EXXON MOBIL 20/39 REGS,1368345
A28YAH,ARGENTINA 20/41,1231581
A28YAJ,ARGENTINA 20/46,1231584
A28YAK,ARGENTINA 20/38,1231578
A28YJX,EIB 20/40 MTN,1424994
A28YNH,GRIECHENLAND 20/30,1259184
A28YPX,UNICREDIT 20/26 FLR MTN,1614750
A28YPZ,ZURICH FI.IE 20/50 FLR,1660578
A28Z2C,VERISURE HDG 20/26 REGS,1546239
A28ZJ0,FIAT CHRYSL. 20/28 MTN,1271111
A28ZK1,RTE RESEAU 20/32 MTN,1660500
A28ZM3,INF.WIREL.IT 20/26 MTN,1614753
A28ZR0,TITAGLBL FIN 20/27,1660581
A28ZT7,AGGREGATE 20/25,1303921
A28ZV9,AMCO 20/27 MTN,1614756
A28ZVB,BBVA 20/UND. FLR,1508027
A28ZVE,SAIPEM FIN.I 20/26 MTN,1508090
A28ZWJ,CO. RABOBANK 20/UND. FLR,1396853
A2AAL3,DAIGR 1 1/2 03/09/26,241347
A2AAQY,HEIGR 2 1/4 06/03/24,254832
A2AASL,DPWGR 1 1/4 04/01/26,241149
A2AASY,BERTEL 1 1/8 04/27/26,241116
A2AAVM,DT.BILDUNG STUD ANL16/26,1531657
A2BN7P,LXSGR 1 10/07/26,342456
A2BPA5,BASGR 0 7/8 10/06/31,307024
A2BPBE,SHAEFF 3 3/4 09/15/26,306715
A2BPCS,HEIGR 1 1/2 02/07/25,342732
A2BPDU,SIXT 1 1/8 11/02/22,342870
A2DACG,LXSGR 4 1/2 12/06/76,325828
A2DADM,DAIGR 0.85 02/28/25,450681
A2DAHN,ALVGR 3.099 07/06/47,342867
A2DAJ8,ADLER PELZER 17/24 REGS,1508066
A2DAS0,BASGR 1.45 12/13/32,450726
A2E4BN,OTTOGR 1 7/8 06/12/24,470526
A2E4PH,DT.BILDUNG STUD ANL17/27,1531660
A2E4Q8,IKB MTN 17/27,685785
A2E4Q9,IKB DEUT INDUSTR,554469
A2E4QG,IKB 4 1/2 07/23/22,506604
A2E4U9,SDFGR 2 5/8 04/06/23,369890
A2E4W8,LEG IMMOBILIEN 17/24,1584288
A2G8S3,ADLER REAL ESTATE 17/24,1558809
A2G8S7,DEUTSCHE POST AG,554463
A2G8U5,KME AG 18/23 REGS,1259211
A2G8WA,PROGROUP NTS 18/26REG.S,1303924
A2G8WY,ADLER REAL ESTATE 18/23,1483623
A2G8WZ,ADLER REAL ESTATE 18/26,1558806
A2G9G6,FCR IMMOBILIEN ANL 18/23,1558704
A2GS2K,OTTO (GMBH & CO KG)FLR-MTN V. 2017(2026),489831
A2GSB8,PARAGON IHS 17/22,1584249
A2GSCV,DIC ASSET AG IHS 17/22,1434274
A2GSCW,DAIGR 1 1/2 07/03/29,470496
